Date_Start_Date,Project_Cost,Project_Size
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/24/2020,1,1
4/24/2020,1,1
4/24/2020,1,1
4/24/2020,1,1
4/24/2020,1,1
4/24/2020,1,1
4/24/2020,1,1
4/24/2020,1,4500
4/24/2020,1,4500
4/25/2020,6000000,100000
4/25/2020,6000000,100000
4/27/2020,1,1
4/27/2020,1,1
4/27/2020,1,1
4/27/2020,1,1
4/27/2020,1,1
4/27/2020,1000000,5000
4/28/2020,1,1
4/28/2020,1,1
4/28/2020,1000000,5000
4/28/2020,1000000,5000
4/28/2020,1000000,5000
4/28/2020,1000000,5000
4/28/2020,1000000,5000
4/28/2020,1000000,5000
4/28/2020,1000000,5000
4/28/2020,1000000,5000
4/28/2020,1000000,5000
4/28/2020,1000000,5000
4/28/2020,1000000,5000
4/28/2020,1000000,5000
4/28/2020,1000000,5000
4/29/2020,1,3600
4/29/2020,1,3600
4/29/2020,1000000,5000
4/29/2020,1000000,5000
4/29/2020,1000000,5000
4/29/2020,1000000,5000
4/30/2020,1000000,5000
4/30/2020,1000000,5000
4/30/2020,1000000,5000
4/30/2020,1000000,5000
4/30/2020,1000000,5000
4/30/2020,1000000,5000
4/30/2020,1000000,5000
4/30/2020,1000000,5000
4/30/2020,1000000,5000
4/30/2020,1000000,5000
4/30/2020,1000000,5000
4/30/2020,1,1
5/1/2020,1,1
5/1/2020,1,1
5/1/2020,1,1
5/2/2020,1000000,10000
5/2/2020,1000000,10000
5/5/2020,1,1
5/5/2020,1,1
5/5/2020,1,1
5/5/2020,1,1
5/5/2020,1,1
5/5/2020,1,1
5/5/2020,1,1
5/5/2020,1,25000
5/5/2020,1,25000
5/5/2020,1,25000
5/5/2020,1000000,5000
5/5/2020,1000000,5000
5/6/2020,1,1
5/6/2020,1,1
5/6/2020,1,1
5/6/2020,1,1
5/12/2020,1,1
5/12/2020,1,1
5/12/2020,1,1
5/12/2020,1,1
5/12/2020,1,1
5/12/2020,1,1
5/12/2020,1,1
5/12/2020,1,1
5/12/2020,1,1
5/12/2020,1,1
5/12/2020,1,1
5/13/2020,1,1
5/13/2020,1,1
5/13/2020,1,1
5/13/2020,1,1
5/13/2020,1,1
5/13/2020,1,1
5/13/2020,1,1
5/13/2020,1,1
5/13/2020,1,1
5/13/2020,1,1
5/13/2020,1,1
5/13/2020,1,1
5/13/2020,1,1
5/13/2020,1,1
5/13/2020,1,1
5/13/2020,1,1
5/13/2020,1,1
5/13/2020,1,1
5/13/2020,1,1
5/13/2020,1,1
5/14/2020,1,1
5/14/2020,1,1
5/14/2020,1,1
5/14/2020,1,1
5/14/2020,1,1
5/14/2020,1,1
5/14/2020,1,1
5/14/2020,1,1
5/14/2020,1,1
5/14/2020,1,1
5/14/2020,1,1
5/14/2020,1,1
5/14/2020,1,1
5/14/2020,1,1
5/14/2020,1000000,5000
5/14/2020,1,1
5/14/2020,1,1
5/14/2020,1,1
5/14/2020,1,1
5/14/2020,1,1
5/14/2020,1,1
5/14/2020,1,1
5/15/2020,3000000,13650
5/15/2020,1000000,5000
5/15/2020,1000000,5000
5/15/2020,1000000,5000
5/15/2020,1000000,5000
5/15/2020,1000000,5000
5/15/2020,1000000,5000
5/18/2020,1,1
5/18/2020,1,1
5/18/2020,1,1
5/18/2020,1,1
5/18/2020,1,1
5/18/2020,1,1
5/18/2020,1,1
5/18/2020,1,1
5/18/2020,1,1
5/18/2020,1000000,5000
5/18/2020,1000000,5000
5/18/2020,1000000,5000
5/18/2020,1000000,5000
5/18/2020,1000000,5000
5/20/2020,1000000,5000
5/20/2020,1000000,5000
5/20/2020,1000000,5000
5/20/2020,1000000,5000
5/20/2020,1000000,5000
5/20/2020,1000000,5000
5/21/2020,1,1
5/21/2020,1,1
5/21/2020,1,1
5/21/2020,1,1
5/22/2020,1000000,5000
5/22/2020,1000000,5000
5/22/2020,1000000,5000
5/22/2020,1000000,5000
5/26/2020,1000000,5000
5/26/2020,1000000,5000
