Date_Last_Change,Project_Cost,Project_Size
2017-10-04 19:39:42,0,0
2017-10-04 19:39:42,0,0
2017-07-28 07:59:42,1,1
2017-07-28 07:59:42,1,1
2017-07-28 07:59:42,1,1
2017-07-28 07:59:42,1,1
2017-07-28 07:59:42,1,1
2017-08-17 08:30:48,0,0
2017-12-27 11:28:42,0,0
2017-12-27 11:28:42,0,0
2017-12-27 11:28:42,0,0
2017-12-27 11:28:42,0,0
2017-12-27 11:28:42,0,0
2017-12-27 11:28:42,0,0
2017-07-14 16:04:17,0,135000
2017-12-11 13:42:14,0,0
2017-06-27 18:08:18,1,1
2017-07-25 14:56:24,0,0
2017-07-25 14:56:24,0,0
2017-07-25 14:56:24,0,0
2017-07-25 14:56:24,0,0
2018-01-15 08:36:16,0,0
2018-01-15 08:36:16,0,0
2018-01-15 08:36:16,0,0
2018-01-15 08:36:16,0,0
2018-01-15 08:36:16,0,0
2018-01-15 08:36:16,0,0
2018-01-15 08:36:16,0,0
2018-01-15 08:36:16,0,0
2017-06-15 10:13:02,0,0
2017-06-15 10:13:02,0,0
2017-10-26 21:27:32,15000000,60000
2017-06-16 13:58:52,0,0
2017-06-16 13:58:52,0,0
2017-06-16 13:58:52,0,0
2017-06-16 13:58:52,0,0
2017-06-19 10:04:08,1,0
2017-06-19 10:04:08,1,0
2017-06-19 10:04:08,1,0
2017-06-19 15:18:51,0,0
2017-06-19 15:18:51,0,0
2017-06-19 15:18:51,0,0
2017-06-19 15:18:51,0,0
2017-06-20 12:01:09,1,1
2019-03-04 20:17:47,1,0
2019-03-04 20:17:47,1,0
2018-12-27 11:37:02,0,0
2018-12-27 11:37:02,0,0
2017-06-23 15:07:51,0,0
2017-06-23 15:07:51,0,0
2017-11-01 16:16:36,0,0
2017-12-21 18:05:44,0,0
2017-12-21 18:05:44,0,0
2017-12-21 18:05:44,0,0
2017-06-23 15:07:51,0,0
2017-11-01 16:16:36,0,0
2017-11-01 16:16:36,0,0
2017-08-16 09:06:35,0,0
2020-04-29 14:40:30,0,8736
2020-04-29 14:40:30,0,8736
2020-04-29 14:40:30,0,8736
2020-04-29 14:40:30,0,8736
2018-01-16 10:56:40,0,0
2018-01-16 10:56:40,0,0
2018-01-16 10:56:40,0,0
2020-04-29 14:40:30,0,8736
2018-01-16 10:56:40,0,0
2018-01-16 10:56:40,0,0
2017-09-29 09:30:43,0,0
2017-06-29 11:35:15,0,0
2017-06-29 11:35:15,0,0
2017-06-29 11:35:15,0,0
2017-10-20 11:02:22,0,0
2017-09-15 05:52:21,6600000,27800
2017-09-15 05:52:21,6600000,27800
2017-11-17 09:15:06,0,0
2017-11-17 09:15:06,0,0
2017-11-17 09:15:06,0,0
2017-11-17 09:15:06,0,0
2017-11-17 09:15:06,0,0
2017-11-17 09:15:06,0,0
2017-09-25 13:48:55,0,0
2017-09-25 13:48:55,0,0
2017-07-27 05:56:00,48000000,150000
2017-07-27 05:56:00,48000000,150000
2017-07-27 05:56:00,48000000,150000
2017-07-27 05:56:00,48000000,150000
2017-07-27 05:56:00,48000000,150000
2018-01-22 10:09:34,0,0
2018-01-22 10:09:34,0,0
2018-01-22 10:09:34,0,0
2018-01-22 10:09:34,0,0
2018-01-22 10:09:34,0,0
2017-08-02 15:01:51,0,0
2017-06-28 09:28:31,1,1
2019-05-23 10:07:33,1,1
2019-05-23 10:07:33,1,1
2018-02-15 15:55:11,0,0
2018-02-15 15:55:11,0,0
2018-02-15 15:55:11,0,0
2018-02-15 15:55:11,0,0
2018-02-15 15:55:11,0,0
2017-06-28 12:56:01,0,0
2017-06-28 12:56:01,0,0
2017-06-28 12:56:01,0,0
2017-06-28 12:56:01,0,0
2017-06-28 12:56:01,0,0
2017-06-28 12:56:01,0,0
2017-06-28 19:29:41,0,0
2017-06-28 19:29:41,0,0
2017-06-28 19:29:41,0,0
2018-01-23 16:00:23,0,0
2018-01-23 16:00:23,0,0
2018-01-23 16:00:23,0,0
2018-01-23 16:00:23,0,0
2018-01-23 16:00:23,0,0
2018-01-10 10:05:58,0,0
2018-01-10 10:05:58,0,0
2018-01-10 10:05:58,0,0
2018-01-10 10:05:58,0,0
2018-01-10 10:05:58,0,0
2017-07-12 14:54:06,2500000,8515
2017-07-12 14:54:06,2500000,8515
2017-07-12 14:54:06,2500000,8515
2017-07-12 14:54:06,2500000,8515
2017-11-21 16:53:52,0,0
2017-11-21 16:53:52,0,0
2017-11-21 16:53:52,0,0
2017-06-29 16:22:16,0,0
2017-06-29 16:22:16,0,0
2017-06-29 16:22:16,0,0
2017-06-30 13:34:50,0,0
2017-06-30 13:34:50,0,0
2017-06-30 13:34:50,0,0
2017-06-29 18:43:28,0,0
2019-04-03 12:35:49,1,1
2019-04-03 12:35:49,1,1
2019-04-03 12:35:49,1,1
2019-04-03 12:35:49,1,1
2019-04-03 12:35:49,1,1
2019-04-03 12:35:49,1,1
2019-04-03 12:35:49,1,1
2019-01-14 11:13:05,0,0
2019-01-14 11:13:05,0,0
2017-08-09 13:52:07,0,0
2017-08-09 13:52:07,0,0
2017-08-09 13:52:07,0,0
2017-08-09 13:52:07,0,0
2017-08-01 09:26:25,0,0
2017-08-01 09:26:25,0,0
2017-11-01 09:44:22,0,0
2018-01-15 15:12:24,0,0
2018-01-15 15:12:24,0,0
2018-01-15 15:12:24,0,0
2018-01-15 15:12:24,0,0
2018-01-15 15:12:24,0,0
2018-01-15 15:12:24,0,0
2018-01-15 15:12:24,0,0
2018-01-15 15:12:24,0,0
2018-01-15 15:12:24,0,0
2018-01-15 15:12:24,0,0
2017-07-07 14:10:59,0,0
2017-07-07 14:10:59,0,0
2020-02-03 07:20:09,1,1
2020-02-03 07:20:09,1,1
2018-08-15 08:16:40,1,1
2018-08-15 08:16:40,1,1
2018-08-15 08:16:40,1,1
2018-08-15 08:16:40,1,1
2018-08-15 08:16:40,1,1
2017-07-07 09:33:44,0,0
2017-12-15 11:34:41,1,1
2017-12-15 11:34:41,1,1
2017-12-15 11:34:41,1,1
2017-12-15 11:34:41,1,1
2017-12-15 11:34:41,1,1
2017-12-15 11:34:41,1,1
2017-12-15 11:34:41,1,1
2017-11-15 12:32:18,0,0
2017-11-15 12:32:18,0,0
2017-11-15 12:32:18,0,0
2017-12-20 21:18:09,0,0
2017-12-20 21:18:09,0,0
2018-08-09 09:18:53,1,1
2018-08-09 09:18:53,1,1
2018-01-25 10:21:33,0,0
2018-08-09 09:18:53,1,1
2017-12-20 21:18:09,0,0
2018-08-09 09:18:53,1,1
2017-12-20 21:18:09,0,0
2018-08-09 09:18:53,1,1
2017-12-20 21:18:09,0,0
2017-12-20 21:18:09,0,0
2017-12-20 21:18:09,0,0
2018-08-09 09:18:53,1,1
2017-12-20 21:18:09,0,0
2017-12-20 21:18:09,0,0
2017-12-20 21:18:09,0,0
2017-12-20 21:18:09,0,0
2017-12-20 21:18:09,0,0
2017-12-20 21:18:09,0,0
2017-11-22 13:28:26,0,0
2017-11-22 13:28:26,0,0
2017-11-22 13:28:26,0,0
2017-11-22 13:28:26,0,0
2017-07-12 17:24:28,0,0
2017-07-12 17:24:28,0,0
2017-07-12 17:24:28,0,0
2017-07-12 17:24:28,0,0
2017-07-12 17:24:28,0,0
2017-07-12 17:24:28,0,0
2017-07-12 17:24:28,0,0
2017-07-12 17:24:28,0,0
2017-07-12 17:24:28,0,0
2017-07-12 17:24:28,0,0
2017-07-12 17:24:28,0,0
2017-07-19 16:50:19,0,0
2017-07-19 16:50:19,0,0
2017-07-19 16:50:19,0,0
2017-07-19 16:50:19,0,0
2017-07-19 16:50:19,0,0
2017-10-23 20:19:29,27000,90000
2017-10-23 20:19:29,27000,90000
2017-07-25 16:45:19,420000,100
2017-07-25 16:45:19,420000,100
2017-10-19 14:51:04,0,0
2017-10-19 14:51:04,0,0
2017-10-19 14:51:04,0,0
2017-07-14 10:22:46,0,0
2017-07-14 10:22:46,0,0
2017-07-14 10:22:46,0,0
2018-10-05 19:02:47,0,0
2018-10-05 19:02:47,0,0
2020-01-09 14:14:16,1,0
2017-11-09 11:45:09,0,0
2017-11-09 11:45:09,0,0
2017-11-09 11:45:09,0,0
2017-11-09 11:45:09,0,0
2017-11-09 11:45:09,0,0
2017-10-26 11:32:29,0,0
2017-10-26 11:32:29,0,0
2017-10-26 11:32:29,0,0
2017-10-26 11:32:29,0,0
2017-07-17 08:34:58,0,0
2017-07-17 08:34:58,0,0
2017-07-17 08:34:58,0,0
2017-07-21 09:44:33,0,0
2017-08-24 11:01:26,0,0
2017-08-24 11:01:26,0,0
2017-11-30 09:47:35,0,0
2020-03-26 17:16:32,1,1
2020-03-26 17:16:32,1,1
2020-03-26 17:16:32,1,1
2020-03-26 17:16:32,1,1
2020-03-26 17:16:32,1,1
2020-03-26 17:16:32,1,1
2017-12-08 10:51:52,0,0
2017-12-08 10:51:52,0,0
2017-10-20 08:51:14,0,0
2017-10-20 08:51:14,0,0
2017-11-01 11:10:09,0,0
2017-11-01 11:10:09,0,0
2017-11-01 11:10:09,0,0
2017-08-23 13:59:32,0,0
2017-08-23 13:59:32,0,0
2017-10-04 07:49:35,0,0
2017-10-18 17:05:34,0,0
2017-07-20 23:22:56,18000000,34707
2017-07-20 23:22:56,18000000,34707
2017-07-20 23:22:56,18000000,34707
2017-07-20 23:22:56,18000000,34707
2017-07-20 23:22:56,18000000,34707
2017-10-26 13:28:58,0,0
2017-10-26 13:28:58,0,0
2017-10-26 13:28:58,0,0
2017-07-24 14:41:22,1,1
2017-07-24 14:41:22,1,1
2017-07-24 14:41:22,1,1
2017-07-24 14:41:22,1,1
2017-09-06 10:46:12,0,0
2017-09-06 10:46:12,0,0
2017-09-06 10:46:12,0,0
2018-01-11 09:29:02,0,0
2018-01-11 09:29:02,0,0
2018-01-11 09:29:02,0,0
2017-07-25 10:53:46,0,0
2017-07-25 10:53:46,0,0
2017-07-25 10:53:46,0,0
2017-07-25 10:53:46,0,0
2017-07-25 10:53:46,0,0
2017-07-25 10:53:46,0,0
2017-07-25 10:53:46,0,0
2017-07-25 10:53:46,0,0
2017-07-25 08:59:11,0,0
2017-07-25 08:59:11,0,0
2017-07-25 08:59:11,0,0
2017-07-25 08:59:11,0,0
2017-07-25 08:59:11,0,0
2017-07-25 08:59:11,0,0
2017-07-25 08:59:11,0,0
2017-07-25 08:59:11,0,0
2017-07-25 08:59:11,0,0
2017-07-25 08:59:11,0,0
2017-10-17 14:01:08,0,0
2017-10-17 14:01:08,0,0
2017-10-17 14:01:08,0,0
2017-10-17 14:01:08,0,0
2017-07-26 09:19:37,0,0
2017-07-26 09:19:37,0,0
2017-07-26 09:19:37,0,0
2017-07-26 09:19:37,0,0
2017-10-31 16:22:03,0,0
2017-10-31 16:22:03,0,0
2017-10-31 16:22:03,0,0
2017-11-02 09:50:49,1,1350
2017-10-27 11:48:19,0,0
2017-10-27 11:48:19,0,0
2017-08-04 13:26:30,0,0
2017-09-25 14:59:30,0,0
2017-09-25 14:59:30,0,0
2017-09-25 14:59:30,0,0
2017-09-25 14:59:30,0,0
2017-09-25 14:59:30,0,0
2018-08-02 16:39:24,700000,9324
2017-09-14 10:32:59,0,0
2017-09-14 10:32:59,0,0
2017-09-14 10:32:59,0,0
2017-09-07 19:24:05,0,13500
2017-09-07 19:24:05,0,13500
2017-09-07 19:24:05,0,13500
2017-09-07 19:24:05,0,13500
2017-09-07 19:24:05,0,13500
2017-09-07 19:24:05,0,13500
2017-08-28 16:59:37,0,0
2017-08-02 14:23:03,0,0
2017-08-02 14:23:03,0,0
2017-08-02 14:23:03,0,0
2017-08-02 14:23:03,0,0
2017-08-02 14:23:03,0,0
2017-08-02 14:23:03,0,0
2017-08-02 14:23:03,0,0
2017-08-02 14:23:03,0,0
2017-08-02 14:23:03,0,0
2018-02-13 18:12:23,0,0
2018-02-13 18:12:23,0,0
2020-01-13 21:11:24,1000000,5000
2020-01-13 21:11:24,1000000,5000
2020-01-13 21:11:24,1000000,5000
2020-01-13 21:11:24,1000000,5000
2020-01-13 21:11:24,1000000,5000
2020-01-13 21:11:24,1000000,5000
2017-08-03 08:31:35,0,0
2017-08-03 08:31:35,0,0
2017-08-03 08:31:35,0,0
2017-08-03 08:31:35,0,0
2017-08-03 08:31:35,0,0
2017-08-03 08:31:35,0,0
2017-08-03 08:31:35,0,0
2017-08-03 08:31:35,0,0
2017-08-03 08:31:35,0,0
2017-08-03 15:00:45,0,0
2017-08-03 15:00:45,0,0
2017-08-03 15:00:45,0,0
2017-08-27 15:39:06,0,0
2017-08-27 15:39:06,0,0
2017-08-27 15:39:06,0,0
2017-08-04 08:58:02,0,0
2017-08-04 08:58:02,0,0
2017-08-04 08:58:02,0,0
2017-08-04 08:58:02,0,0
2017-08-04 08:58:02,0,0
2017-08-04 08:58:02,0,0
2017-08-04 08:58:02,0,0
2017-08-04 08:58:02,0,0
2017-08-04 08:58:02,0,0
2017-08-04 08:56:55,0,0
2017-08-04 08:56:55,0,0
2017-08-04 08:56:55,0,0
2017-08-04 08:56:55,0,0
2017-08-04 08:56:55,0,0
2017-08-04 08:56:55,0,0
2017-08-04 08:56:55,0,0
2017-08-04 08:56:55,0,0
2017-08-04 08:56:55,0,0
2017-11-17 15:11:51,0,0
2017-11-17 15:11:51,0,0
2017-11-17 15:11:51,0,0
2017-11-17 15:11:51,0,0
2017-08-08 13:32:53,0,0
2017-08-08 13:32:53,0,0
2017-08-29 08:53:10,0,0
2017-08-29 08:53:10,0,0
2017-08-29 08:53:10,0,0
2017-08-29 08:53:10,0,0
2017-08-29 08:53:10,0,0
2017-08-28 13:57:55,0,0
2017-08-28 13:57:55,0,0
2017-08-28 13:57:55,0,0
2017-08-28 13:57:55,0,0
2017-08-28 13:57:55,0,0
2017-08-28 13:57:55,0,0
2017-08-28 13:57:55,0,0
2017-08-28 13:57:55,0,0
2017-08-28 13:57:55,0,0
2018-01-06 14:41:44,0,0
2018-01-06 14:41:44,0,0
2017-09-28 16:07:51,0,0
2017-12-08 10:54:46,0,0
2017-12-08 10:54:46,0,0
2019-01-29 22:48:29,1,1
2019-01-29 22:48:29,1,1
2019-01-29 22:48:29,1,1
2017-08-18 15:35:09,0,0
2017-08-18 15:35:09,0,0
2017-10-03 11:21:55,0,0
2017-08-09 13:23:30,1,1
2017-08-09 13:23:30,1,1
2018-12-05 18:08:33,1,1
2018-12-05 18:08:33,1,1
2018-12-05 18:08:33,1,1
2018-01-31 11:20:08,0,0
2018-01-31 11:20:08,0,0
2018-01-31 11:20:08,0,0
2017-08-10 13:38:15,0,0
2017-11-29 08:03:36,1,1
2017-11-29 08:03:36,1,1
2017-11-29 08:03:36,1,1
2017-11-29 08:03:36,1,1
2017-11-29 08:03:36,1,1
2017-11-29 08:03:36,1,1
2018-06-21 16:21:52,1,1
2017-08-15 14:01:49,0,0
2017-08-24 17:06:06,0,0
2017-08-24 17:06:06,0,0
2017-08-24 17:06:06,0,0
2018-04-11 19:32:01,1,1
2018-04-11 19:32:01,1,1
2018-04-11 19:32:01,1,1
2018-04-11 19:32:01,1,1
2018-04-11 19:32:01,1,1
2018-04-11 19:32:01,1,1
2019-02-05 13:14:28,1,1
2019-02-05 13:14:28,1,1
2019-02-05 13:14:28,1,1
2017-09-26 06:17:48,0,0
2017-10-09 07:09:11,0,0
2017-09-26 06:17:48,0,0
2017-10-09 07:09:11,0,0
2017-09-26 06:17:48,0,0
2017-10-09 07:09:11,0,0
2017-09-26 06:17:48,0,0
2017-10-09 07:09:11,0,0
2019-02-05 13:14:28,1,1
2018-02-13 07:51:36,0,0
2018-02-13 07:51:36,0,0
2018-02-13 07:51:36,0,0
2018-02-13 07:51:36,0,0
2017-08-18 09:04:26,0,0
2017-08-18 09:04:26,0,0
2017-08-18 09:04:26,0,0
2017-08-18 09:04:26,0,0
2017-08-18 09:04:26,0,0
2017-08-18 09:04:26,0,0
2017-08-18 09:04:26,0,0
2017-08-18 09:04:26,0,0
2017-08-18 09:04:26,0,0
2017-08-18 09:04:26,0,0
2017-08-18 09:04:26,0,0
2018-01-30 09:02:38,0,0
2018-01-30 09:02:38,0,0
2017-08-14 13:25:02,0,0
2017-08-14 13:25:02,0,0
2017-08-14 13:25:02,0,0
2017-08-14 13:25:02,0,0
2017-10-17 10:23:50,0,0
2017-10-17 10:23:50,0,0
2017-10-17 10:23:50,0,0
2017-12-04 19:52:40,0,0
2017-12-04 19:52:40,0,0
2017-12-04 19:52:40,0,0
2017-12-04 19:52:40,0,0
2017-12-04 19:52:40,0,0
2017-08-15 04:18:37,0,0
2017-08-15 04:18:37,0,0
2017-08-15 09:58:58,0,0
2017-08-15 09:58:58,0,0
2017-08-15 09:58:58,0,0
2018-02-19 20:18:23,0,0
2018-02-19 20:18:23,0,0
2018-02-19 20:18:23,0,0
2017-12-11 07:16:10,0,0
2017-12-11 07:16:10,0,0
2017-12-11 07:16:10,0,0
2017-12-11 07:16:10,0,0
2017-12-11 07:16:10,0,0
2019-02-07 11:08:07,1,1
2019-02-07 11:08:07,1,1
2019-02-07 11:08:07,1,1
2019-02-07 11:08:07,1,1
2019-02-07 11:08:07,1,1
2019-02-07 11:08:07,1,1
2019-02-07 11:08:07,1,1
2019-02-07 11:08:07,1,1
2019-02-07 11:08:07,1,1
2018-03-27 20:37:46,1,1
2018-03-27 20:37:46,1,1
2018-03-27 20:37:46,1,1
2017-11-02 14:43:17,0,0
2017-11-02 14:43:17,0,0
2017-11-02 14:43:17,0,0
2017-11-02 14:43:17,0,0
2017-11-02 14:43:17,0,0
2017-11-02 14:43:17,0,0
2017-11-02 14:43:17,0,0
2017-11-02 14:43:17,0,0
2017-11-02 14:43:17,0,0
2017-08-17 09:46:07,0,0
2017-08-21 12:28:56,0,0
2017-08-21 12:28:56,0,0
2017-08-22 14:09:05,0,0
2017-09-14 21:54:19,0,0
2017-09-14 21:54:19,0,0
2017-09-14 21:54:19,0,0
2018-01-17 14:58:10,0,0
2018-01-17 14:58:10,0,0
2018-01-17 14:58:10,0,0
2018-06-21 22:51:04,1,1
2018-06-21 22:51:04,1,1
2018-06-21 22:51:04,1,1
2017-08-22 09:31:23,1,0
2017-08-22 09:31:23,1,0
2017-08-22 09:31:23,1,0
2019-08-08 15:23:04,1,1
2019-08-08 15:23:04,1,1
2017-08-23 15:16:50,0,0
2017-08-23 17:19:55,100,100
2017-08-23 17:19:55,100,100
2017-08-23 17:19:55,100,100
2017-08-23 17:19:55,100,100
2017-08-23 17:19:55,100,100
2017-08-23 17:19:55,100,100
2017-08-23 17:19:55,100,100
2017-08-23 17:19:55,100,100
2017-08-25 11:07:52,0,0
2017-08-25 11:07:52,0,0
2017-08-25 11:07:52,0,0
2017-08-24 12:01:19,0,0
2017-08-24 12:01:19,0,0
2019-02-22 14:48:50,1,0
2019-02-22 14:48:50,1,0
2017-08-24 13:04:38,0,0
2017-08-24 13:04:38,0,0
2017-08-24 13:04:38,0,0
2017-08-24 13:04:38,0,0
2017-08-24 13:04:38,0,0
2017-08-24 13:04:38,0,0
2017-08-24 13:04:38,0,0
2017-08-24 13:04:38,0,0
2017-08-24 11:56:31,1,1
2017-08-24 11:56:31,1,1
2017-08-24 11:56:31,1,1
2017-08-24 11:56:31,1,1
2017-08-24 11:56:31,1,1
2017-08-24 11:56:31,1,1
2017-12-21 10:59:23,0,0
2017-09-05 12:30:49,0,0
2017-08-25 13:11:24,0,0
2017-08-25 13:11:24,0,0
2017-08-25 13:11:24,0,0
2017-08-25 13:11:24,0,0
2017-12-19 20:18:08,1,1
2017-12-19 20:18:08,1,1
2017-12-19 20:18:08,1,1
2017-10-26 15:58:33,0,0
2018-02-06 14:08:15,0,0
2018-02-06 14:08:15,0,0
2018-02-06 14:08:15,0,0
2018-02-06 14:08:15,0,0
2017-11-13 15:23:07,0,0
2017-11-13 15:23:07,0,0
2017-11-13 15:23:07,0,0
2017-11-13 15:23:07,0,0
2017-11-13 15:23:07,0,0
2017-09-11 14:40:25,0,0
2017-09-11 14:40:25,0,0
2017-09-11 14:40:25,0,0
2017-09-11 14:40:25,0,0
2017-09-11 14:40:25,0,0
2017-09-11 14:40:25,0,0
2017-09-11 14:40:25,0,0
2017-09-11 14:40:25,0,0
2017-09-11 14:40:25,0,0
2017-08-30 15:23:47,0,0
2017-08-30 15:23:47,0,0
2017-08-30 15:23:47,0,0
2017-09-01 10:42:15,0,0
2017-09-01 10:42:15,0,0
2017-09-01 10:42:15,0,0
2017-09-01 10:42:15,0,0
2018-02-01 17:13:31,0,0
2018-02-01 17:13:31,0,0
2018-02-01 17:13:31,0,0
2019-05-07 19:06:05,0,0
2019-05-07 19:06:05,0,0
2019-05-07 19:06:05,0,0
2019-05-07 19:06:05,0,0
2019-05-07 19:06:05,0,0
2017-10-16 14:33:50,0,0
2017-09-05 21:53:04,0,0
2017-09-05 15:21:56,0,0
2017-09-05 15:21:56,0,0
2017-09-05 15:21:56,0,0
2017-09-05 15:21:56,0,0
2017-09-05 15:21:56,0,0
2017-09-05 15:21:56,0,0
2018-01-12 16:28:10,0,0
2018-01-12 16:28:10,0,0
2018-01-12 16:28:10,0,0
2018-01-12 16:28:10,0,0
2018-01-12 16:28:10,0,0
2018-01-17 02:35:35,0,0
2018-01-17 02:35:35,0,0
2018-01-17 02:35:35,0,0
2018-01-17 02:35:35,0,0
2018-01-17 02:35:35,0,0
2017-09-06 15:42:26,0,0
2017-09-06 15:42:26,0,0
2017-09-06 15:42:26,0,0
2017-09-06 15:12:49,0,0
2017-09-06 15:13:18,0,0
2017-09-11 13:56:28,0,0
2017-09-08 13:12:06,0,0
2017-09-08 13:12:06,0,0
2017-09-08 13:12:06,0,0
2017-09-08 13:12:06,0,0
2017-09-08 13:12:06,0,0
2017-09-08 13:12:06,0,0
2017-09-08 13:12:06,0,0
2017-09-08 13:12:06,0,0
2017-09-08 13:12:06,0,0
2017-09-08 13:12:06,0,0
2017-09-08 13:12:06,0,0
2017-09-08 13:12:06,0,0
2017-09-08 13:12:06,0,0
2017-09-08 13:12:06,0,0
2017-09-11 17:40:12,0,0
2017-09-11 17:40:12,0,0
2017-09-11 13:29:21,0,0
2017-09-11 13:29:21,0,0
2017-09-11 13:29:21,0,0
2017-09-11 13:29:21,0,0
2017-09-11 13:29:21,0,0
2017-09-20 12:57:09,0,0
2017-09-20 12:57:09,0,0
2017-09-20 12:57:09,0,0
2017-12-21 07:54:12,1,1
2020-04-13 07:49:41,1,1
2020-04-13 07:49:41,1,1
2020-04-13 07:49:41,1,1
2019-04-24 08:03:38,1,1
2019-04-24 08:03:38,1,1
2019-04-24 08:03:38,1,1
2019-04-24 08:03:38,1,1
2020-04-13 07:49:41,1,1
2017-11-22 09:44:38,0,0
2017-11-17 14:11:51,0,0
2017-11-22 09:44:38,0,0
2017-11-17 14:11:51,0,0
2017-12-11 09:25:22,0,0
2017-12-11 09:25:22,0,0
2018-01-05 08:25:17,0,0
2018-01-05 08:25:17,0,0
2017-09-14 15:57:45,0,0
2017-09-14 15:57:45,0,0
2017-09-14 15:57:45,0,0
2017-09-14 15:57:45,0,0
2017-10-03 20:16:30,0,0
2017-10-03 20:16:30,0,0
2017-10-03 20:16:30,0,0
2019-05-13 10:46:33,1,1
2019-05-13 10:46:33,1,1
2019-05-13 10:46:33,1,1
2019-05-13 10:46:33,1,1
2019-05-13 10:46:33,1,1
2019-05-13 10:46:33,1,1
2019-05-13 10:46:33,1,1
2019-05-13 10:46:33,1,1
2019-05-13 10:46:33,1,1
2017-09-18 10:19:59,0,0
2017-09-18 10:19:59,0,0
2017-09-18 10:19:59,0,0
2018-02-19 19:40:14,0,0
2018-02-19 19:40:14,0,0
2017-09-19 14:19:52,0,0
2017-09-19 14:19:52,0,0
2017-09-19 14:19:52,0,0
2017-09-19 14:19:52,0,0
2017-09-19 14:19:52,0,0
2017-09-19 16:59:47,0,0
2017-09-19 16:59:47,0,0
2017-09-19 16:59:47,0,0
2017-09-19 16:59:47,0,0
2017-09-19 16:59:47,0,0
2017-09-20 10:02:13,0,0
2018-09-21 08:14:34,1,1
2018-01-27 11:34:44,0,0
2018-01-27 11:34:44,0,0
2018-09-21 08:14:34,1,1
2018-01-27 11:34:44,0,0
2018-09-21 08:14:34,1,1
2017-09-22 07:53:16,0,0
2017-09-22 07:53:16,0,0
2017-11-06 16:09:12,0,0
2017-11-06 16:09:12,0,0
2018-04-27 09:32:07,1,1
2018-04-27 09:32:07,1,1
2018-04-27 09:32:07,1,1
2018-04-27 09:32:07,1,1
2018-02-01 15:42:00,0,0
2017-10-04 17:13:44,0,0
2017-10-04 17:13:44,0,0
2017-09-26 10:47:10,0,0
2017-09-26 10:47:10,0,0
2017-09-26 10:47:10,0,0
2017-09-26 10:47:10,0,0
2017-09-26 10:47:10,0,0
2017-09-26 10:47:10,0,0
2017-12-11 14:27:59,0,0
2017-12-11 14:27:59,0,0
2017-12-11 14:27:59,0,0
2017-12-11 14:27:59,0,0
2017-12-11 14:27:59,0,0
2017-12-11 14:27:59,0,0
2017-12-11 14:27:59,0,0
2017-09-26 13:09:38,0,0
2017-09-26 13:09:38,0,0
2017-09-26 13:09:38,0,0
2017-09-26 13:09:38,0,0
2017-09-26 13:09:38,0,0
2018-08-19 14:47:00,1,1
2018-08-19 14:47:00,1,1
2018-08-19 14:47:00,1,1
2018-08-19 14:47:00,1,1
2018-08-19 14:47:00,1,1
2017-09-27 06:31:45,0,0
2017-09-27 06:31:45,0,0
2017-09-27 06:31:45,0,0
2019-08-12 20:23:17,1,1
2019-08-12 20:23:17,1,1
2018-03-22 18:08:53,1,1
2018-03-22 18:08:53,1,1
2017-09-28 11:03:28,0,0
2017-09-28 11:03:28,0,0
2017-09-28 11:03:28,0,0
2019-02-26 18:57:32,0,0
2019-02-26 18:57:32,0,0
2019-02-26 18:57:32,0,0
2019-02-26 18:57:32,0,0
2017-09-29 10:22:39,0,0
2017-09-29 10:22:39,0,0
2017-09-29 10:22:39,0,0
2017-09-29 09:56:31,0,0
2017-10-13 15:25:38,0,0
2017-10-13 15:25:38,0,0
2017-10-13 15:25:38,0,0
2017-10-13 15:25:38,0,0
2019-03-20 09:23:56,1,1
2019-03-20 09:23:56,1,1
2019-03-20 09:23:56,1,1
2017-10-04 09:07:38,0,0
2017-10-04 09:07:38,0,0
2017-10-09 16:30:54,0,0
2017-10-09 16:30:54,0,0
2017-10-09 16:30:54,0,0
2017-10-09 16:30:54,0,0
2017-10-09 16:30:54,0,0
2017-10-03 08:53:45,0,0
2017-10-03 08:53:45,0,0
2017-10-03 08:53:45,0,0
2017-10-03 08:53:45,0,0
2017-10-03 15:09:10,0,0
2017-10-03 15:09:10,0,0
2018-07-12 10:12:40,1,1
2018-07-12 10:12:40,1,1
2018-01-31 09:27:58,0,0
2018-01-31 09:27:58,0,0
2018-01-31 09:27:58,0,0
2017-10-09 17:20:29,0,0
2017-10-09 17:20:29,0,0
2017-10-09 17:20:29,0,0
2017-10-09 17:20:29,0,0
2017-10-04 15:20:04,1,1
2017-10-04 15:20:04,1,1
2017-10-04 15:20:04,1,1
2017-10-04 15:20:04,1,1
2017-10-04 15:20:04,1,1
2017-12-20 12:09:05,0,0
2017-12-20 12:09:05,0,0
2017-11-21 14:40:31,0,0
2017-11-21 14:40:31,0,0
2018-02-28 10:33:40,1,0
2018-02-28 10:33:40,1,0
2018-02-28 10:33:40,1,0
2018-01-11 09:53:09,2344444,1212
2018-01-11 09:53:09,2344444,1212
2018-01-11 09:53:09,2344444,1212
2019-04-25 21:41:19,3500000,16000
2019-04-25 21:41:19,3500000,16000
2019-04-25 21:41:19,3500000,16000
2019-04-25 21:41:19,3500000,16000
2019-04-25 21:41:19,3500000,16000
2019-04-25 21:41:19,3500000,16000
2018-10-26 11:29:04,1,1
2018-10-26 11:29:04,1,1
2018-10-26 11:29:04,1,1
